,Bhutan,Côte d'Ivoire,Australia,Argentina,Curaçao,United Kingdom,Kuwait,Puerto Rico,Swaziland,South Africa,Ecuador,Saint-Martin (France),Dominican Republic,South Korea,Grenada,India,Japan,Slovak Republic,Morocco,Russian Federation,Tanzania,Mongolia,Greece,Guatemala,Peru,Norway,Chile,Serbia,Zimbabwe,Honduras,Zambia,Uganda,Malta,Nigeria,Israel,Venezuela,Mauritania,Congo,Brazil,Papua New Guinea,Gabon,Iraq,Sudan,Liberia,Lithuania,Uzbekistan,Lesotho,Vietnam,Guyana,Estonia,China,Italy,Uruguay,Nicaragua,South Sudan,Sweden,Sri Lanka,Germany,Poland,Guinea-Bissau,Tunisia,Iceland,Syria,Togo,Kenya,Finland,El Salvador,Mali,Costa Rica,Kazakhstan,Saint Lucia,Senegal,Angola,Libya,Lebanon,Samoa,Malaysia,Cyprus,Tonga,Portugal,Oman,Philippines,Equatorial Guinea,Turkmenistan,Niger,Central African Republic,Bahrain,Macedonia,Montenegro,Aruba,Switzerland,Slovenia,Egypt,Botswana,Moldova,Hungary,Mexico,Colombia,Jamaica,Croatia,Suriname,Vanuatu,Tajikistan,Congo,Georgia,Czech Republic,New Zealand,Sint Maarten (Dutch part),Barbados (68),Cape Verde,Bosnia and Herzegovina,Austria,Myanmar,Somalia,Jordan,North Korea,"Micronesia, Federated States of",Belarus,Panama,Mauritius,Fiji,Afghanistan,Spain,Djibouti,United States,New Caledonia,Ghana,Sierra Leone,Maldives,Nepal,Haiti,Ireland,Saudi Arabia,Burundi,Mozambique,Sao Tome and Principe,Cambodia,Iran,Bahamas,Ukraine,United Arab Emirates,Romania,Albania,Turkey,Namibia,Qatar,Trinidad and Tobago,Cuba,Rwanda,Chad,Kyrgyzstan,China,Guam,Cameroon,Belgium,Barbados,China,Bulgaria,Madagascar,Luxembourg,Thailand,Denmark,Canada,France,Paraguay,Burkina Faso,Gambia,Armenia,Brunei Darussalam,Saint Vincent and the Grenadines,Belize,Virgin Islands (U.S.),Solomon Islands,Eritrea,Malawi,Benin,The Netherlands,Ethiopia,French Polynesia,Guinea,Azerbaijan,Pakistan,Algeria,Latvia,Singapore,Timor-Leste,Bolivia,Comoros,Yemen,Bangladesh,Indonesia
10,1971.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043190.4,2840.0,1219090.0,752610.0,390760.0
11,1972.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043190.4,2840.0,1219090.0,752610.0,390760.0
12,1973.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043190.4,2840.0,1219090.0,752610.0,390760.0
13,1974.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043190.4,2840.0,1219090.0,752610.0,390760.0
14,1975.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043190.4,2840.0,1219090.0,752610.0,390760.0
15,1976.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043190.4,2840.0,1219090.0,752610.0,390760.0
16,1977.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,329570.0,12190.0,134041070.4,2840.0,1219090.0,752610.0,390760.0
17,1978.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,329570.0,12190.0,134041070.4,2840.0,1219090.0,752610.0,390760.0
18,1979.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331610.0,12190.0,134043110.4,2840.0,1219090.0,752610.0,390760.0
19,1980.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043100.4,2840.0,1219090.0,752610.0,390760.0
20,1981.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043100.4,2840.0,1219090.0,752610.0,390760.0
21,1982.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043100.4,2840.0,1219090.0,752610.0,390760.0
22,1983.0,180.0,652860.0,1246700.0,28750.0,83600.0,2780400.0,29740.0,7741220.0,83879.0,86600.0,27830.0,,114760.0,274220.0,148460.0,110990.0,690.0,13880.0,51210.0,207600.0,22970.0,1098580.0,8515770.0,430.0,5770.0,47000.0,581730.0,622980.0,9984670.0,41290.0,190.0,756096.0,322460.0,475440.0,2344860.0,342000.0,1141750.0,1861.0,4030.0,51100.0,109890.0,444.0,9250.0,78870.0,356970.0,23200.0,43090.0,48670.0,2381740.0,283560.0,1001450.0,,505990.0,45230.0,1221900.0,338150.0,18270.0,549086.0,,267670.0,243610.0,69700.0,238540.0,245860.0,11300.0,36130.0,28050.0,131960.0,340.0,108890.0,540.0,214970.0,1070.0,112490.0,56540.0,27750.0,93030.0,1910930.0,3287260.0,70280.0,1745150.0,438320.0,103000.0,22070.0,301340.0,10990.0,88780.0,377800.0,2724900.0,580370.0,181040.0,99260.0,17820.0,236800.0,10450.0,111370.0,1759540.0,620.0,65610.0,30360.0,65300.0,,64559.0,20.0,54.4,446550.0,33760.0,587040.0,300.0,1964380.0,25710.0,1240190.0,320.0,676590.0,13810.0,1564120.0,799380.0,1030700.0,2040.0,118480.0,330800.0,824290.0,18580.0,1267000.0,923770.0,130370.0,41530.0,385178.0,147180.0,267710.0,309500.0,796100.0,75420.0,1285220.0,300000.0,462840.0,312690.0,8870.0,120540.0,92120.0,406750.0,6020.0,4000.0,11610.0,238390.0,17098240.0,26340.0,2149690.0,2505810.0,196710.0,680.0,28900.0,72300.0,21040.0,637660.0,88360.0,,960.0,163820.0,49030.0,20270.0,450300.0,17360.0,34.0,185180.0,1284000.0,56790.0,513120.0,142550.0,488100.0,14870.0,750.0,5130.0,163610.0,785350.0,947300.0,241550.0,603560.0,176220.0,9629090.0,447400.0,912050.0,350.0,331690.0,12190.0,134043100.4,2840.0,1219090.0,752610.0,390760.0
