,USSR,Burkina Faso,France,Bahrain,Fiji,Australia,Panama,Pakistan,French Guiana,Thailand,Belize,Ethiopia,Kenya,Guyana,Yemen,South Africa,United Arab Emirates,Lao People's Democratic Republic,Zambia,Nigeria,Botswana,Peru,Suriname,Tunisia,Albania,Niue,Brazil,Mozambique,Australia & New Zealand,El Salvador,Montenegro,Argentina,Colombia,New Caledonia,Central African Republic,Bahamas,Honduras,Jamaica,Ecuador,Swaziland,Indonesia,Seychelles,Turkey,Jordan,Angola,Ethiopia PDR,Egypt,Melanesia,Togo,Malaysia,Greece,Tajikistan,Haiti,Republic of Korea,Democratic Republic of the Congo,New Zealand,Sudan,Mali,Congo,Martinique,Dominican Republic,Kyrgyzstan,Tonga,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,Ghana,Philippines,Spain,"China, mainland",French Polynesia,Cyprus,Guinea-Bissau,Rwanda,Bosnia and Herzegovina,Portugal,Guatemala,South Sudan,Cuba,Puerto Rico,United States of America,Bhutan,Dominica,Iraq,Madagascar,India,Timor-Leste,Senegal,United Republic of Tanzania,Paraguay,Samoa,Nepal,Cook Islands,Libya,Costa Rica,Bangladesh,Italy,Qatar,Saint Lucia,Mauritius,Syrian Arab Republic,Benin,Uzbekistan,China,Cambodia,Serbia and Montenegro,Sudan (former),Morocco,Antigua and Barbuda,Chile,Malta,Uruguay,Zimbabwe,Lebanon,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Maldives,Afghanistan,Trinidad and Tobago,Somalia,Namibia,Saudi Arabia,Georgia,Azerbaijan,Nicaragua,Oman,Viet Nam,Russian Federation,Bolivia (Plurinational State of),Grenada,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Brunei Darussalam,Mexico,Guinea,Kuwait,Guadeloupe,Sri Lanka,Côte d'Ivoire,Polynesia,Croatia,Occupied Palestinian Territory,Liberia,Sierra Leone
2002,,62800.0,117959.0,101247.0,36972.0,211557.0,84895.0,93719.0,25206.0,104182.0,144933.0,45551.0,78939.0,50653.0,107599.0,258028.0,204179.0,72178.0,36718.0,44765.0,40432.0,140878.0,85705.0,114018.0,68000.0,49717.0,220073.0,45886.0,201689.0,95371.0,,203694.0,148491.0,22500.0,43944.0,270270.0,133855.0,106859.0,47585.0,77850.0,202436.0,87933.0,275903.0,160098.0,68985.0,,203066.0,35270.0,45416.0,60961.0,256908.0,33333.0,46606.0,243179.0,153421.0,107698.0,,30699.0,68628.0,50000.0,90211.0,1000000.0,30472.0,,164560.0,88801.0,79995.0,71568.0,207761.0,85363.0,178653.0,251435.0,53143.0,15000.0,5093.0,125973.0,186507.0,,67050.0,61083.0,345504.0,79535.0,64350.0,128000.0,63445.0,90362.0,66667.0,77011.0,48622.0,169158.0,49612.0,74940.0,87537.0,101582.0,138437.0,29513.0,159106.0,56665.0,78921.0,40283.0,265123.0,50687.0,86500.0,86674.0,63009.0,82500.0,146988.0,149442.0,38462.0,161798.0,130947.0,122748.0,63377.0,190936.0,45668.0,40390.0,97943.0,142287.0,345774.0,168926.0,200969.0,,72665.0,57601.0,55763.0,53241.0,135256.0,37614.0,146350.0,41040.0,49615.0,70075.0,,89058.0,88001.0,60364.0,126030.0,51630.0,127005.0,51723.0,23333.0,74771.0,23328.0,97438.0,41904.0,118932.0,254354.0,34430.0,56944.0
2003,,62959.0,100572.0,101453.0,35085.0,232117.0,85570.0,99514.0,24692.0,106193.0,139039.0,45269.0,71077.0,49982.0,111101.0,271295.0,161678.0,72289.0,37235.0,44956.0,40925.0,140652.0,96605.0,116417.0,72013.0,49539.0,201630.0,46292.0,221938.0,86495.0,,183047.0,161020.0,22667.0,43428.0,276316.0,133732.0,109587.0,31004.0,75898.0,256117.0,89795.0,262090.0,221354.0,71318.0,,200204.0,33962.0,45462.0,60520.0,210185.0,20833.0,45290.0,255116.0,153397.0,101819.0,,27820.0,66984.0,50786.0,131947.0,114444.0,30225.0,,161548.0,84578.0,89556.0,70384.0,206258.0,89352.0,165336.0,262120.0,52978.0,15068.0,5074.0,127240.0,152864.0,,114558.0,91806.0,330513.0,79142.0,64963.0,71680.0,63621.0,80299.0,74474.0,82125.0,55467.0,144294.0,49553.0,91052.0,81806.0,101524.0,131768.0,29847.0,164006.0,66936.0,81701.0,39704.0,222696.0,49039.0,82500.0,90979.0,61646.0,124400.0,152999.0,170670.0,37857.0,166972.0,127822.0,130015.0,63987.0,221722.0,45747.0,41685.0,123432.0,166572.0,309326.0,180556.0,204125.0,,73868.0,51853.0,56199.0,61111.0,136635.0,45191.0,140064.0,42196.0,47431.0,106042.0,,92736.0,88235.0,60134.0,127614.0,52812.0,122697.0,51789.0,21765.0,76069.0,7434.0,100418.0,42516.0,101501.0,248293.0,34547.0,56667.0
2004,,63048.0,127202.0,101734.0,33262.0,187089.0,86434.0,105499.0,23876.0,115223.0,185927.0,47242.0,72066.0,50265.0,108373.0,260194.0,160891.0,72579.0,37895.0,45093.0,40715.0,141017.0,89867.0,117636.0,74994.0,49295.0,218713.0,45188.0,180003.0,114429.0,,187404.0,165660.0,98667.0,44281.0,302500.0,132781.0,110351.0,46123.0,80889.0,286433.0,90801.0,284799.0,190530.0,74129.0,,209015.0,61832.0,45510.0,58600.0,149611.0,33333.0,45993.0,262250.0,153403.0,105572.0,,31290.0,68548.0,49969.0,134707.0,144286.0,30199.0,,151086.0,81353.0,116617.0,68110.0,199276.0,91921.0,167059.0,265672.0,52930.0,15000.0,31445.0,120259.0,153508.0,,137263.0,111460.0,374226.0,81688.0,66100.0,32272.0,63337.0,89366.0,79787.0,60875.0,57963.0,153795.0,49490.0,106245.0,74865.0,101694.0,169791.0,30554.0,198463.0,85179.0,78800.0,39107.0,270545.0,47210.0,88000.0,93445.0,62378.0,171475.0,146928.0,146166.0,38000.0,174158.0,120310.0,128144.0,65413.0,234044.0,45814.0,42971.0,138648.0,168570.0,282117.0,191657.0,199284.0,80000.0,78111.0,50207.0,55265.0,172100.0,153882.0,39381.0,152364.0,42945.0,48570.0,102349.0,22000.0,88498.0,88695.0,59791.0,118431.0,54120.0,126539.0,51922.0,23684.0,76959.0,7799.0,100287.0,41780.0,81567.0,267030.0,34682.0,56129.0
2005,,63058.0,111640.0,102102.0,31505.0,220393.0,85588.0,127577.0,23141.0,122680.0,173850.0,115541.0,79391.0,49412.0,117694.0,284936.0,117760.0,73939.0,38622.0,44799.0,41061.0,136995.0,86830.0,113915.0,74480.0,49033.0,219181.0,44306.0,212477.0,178838.0,,192469.0,165597.0,90857.0,43797.0,303846.0,131505.0,114833.0,38359.0,77890.0,326152.0,92705.0,306761.0,203668.0,69794.0,,216744.0,59322.0,45151.0,58174.0,199798.0,33333.0,46327.0,294211.0,153410.0,117773.0,,27858.0,67105.0,51048.0,103926.0,144286.0,30156.0,,153268.0,50000.0,139701.0,73171.0,171808.0,92393.0,166885.0,273328.0,52902.0,15000.0,29313.0,106526.0,153787.0,,98345.0,107620.0,274548.0,79463.0,68228.0,35864.0,63369.0,97553.0,78630.0,88750.0,60641.0,140533.0,49420.0,107460.0,65377.0,101342.0,155098.0,40955.0,210011.0,125664.0,84267.0,38542.0,250075.0,49522.0,97500.0,93381.0,62134.0,178261.0,151287.0,166941.0,38462.0,179351.0,129246.0,146979.0,66475.0,237576.0,45596.0,44257.0,141227.0,144649.0,419732.0,204586.0,207784.0,83333.0,78230.0,48024.0,56048.0,198273.0,144202.0,45000.0,148230.0,43452.0,49573.0,105261.0,35000.0,88534.0,89117.0,60528.0,116561.0,55304.0,130954.0,51807.0,24000.0,78635.0,7881.0,99693.0,42673.0,39879.0,253564.0,34819.0,56250.0
2006,,64000.0,136611.0,100000.0,29811.0,202681.0,85929.0,127858.0,24671.0,132273.0,174306.0,110615.0,85357.0,49538.0,128203.0,315104.0,144803.0,73908.0,41176.0,45383.0,40680.0,140279.0,93596.0,119106.0,77532.0,48743.0,222326.0,44437.0,196468.0,179580.0,102843.0,201929.0,158287.0,89586.0,44428.0,326923.0,131901.0,111417.0,27964.0,77320.0,354406.0,94498.0,331413.0,205383.0,76737.0,,195232.0,60047.0,44643.0,58066.0,188817.0,50000.0,46653.0,288322.0,153404.0,117063.0,,44010.0,67118.0,51433.0,119365.0,187143.0,31624.0,,159721.0,88988.0,144318.0,71323.0,220487.0,99992.0,154985.0,268334.0,53223.0,14737.0,28188.0,121219.0,133595.0,,67146.0,107697.0,348466.0,79411.0,70035.0,35422.0,62540.0,82072.0,83559.0,64548.0,60883.0,137293.0,49344.0,107894.0,61425.0,101101.0,185202.0,41760.0,212641.0,119932.0,82931.0,37668.0,268322.0,48183.0,96082.0,101235.0,61938.0,,148704.0,156626.0,38462.0,175631.0,125522.0,188849.0,66544.0,218664.0,45785.0,45543.0,147157.0,167933.0,365453.0,209253.0,163821.0,100000.0,68560.0,49250.0,56721.0,169200.0,118632.0,47455.0,180804.0,43419.0,47618.0,104024.0,38000.0,89309.0,89331.0,58899.0,124519.0,56462.0,131701.0,52147.0,24286.0,79191.0,8303.0,99266.0,42563.0,134416.0,240967.0,31936.0,56790.0
2007,,63810.0,98173.0,103629.0,28177.0,200855.0,85409.0,76211.0,25448.0,132316.0,148870.0,89716.0,98313.0,48828.0,134777.0,313900.0,177592.0,73984.0,38610.0,45423.0,41439.0,146620.0,94177.0,118432.0,76240.0,52000.0,225462.0,43259.0,194269.0,179139.0,87317.0,176997.0,146380.0,106563.0,44585.0,350575.0,138222.0,116272.0,31285.0,77062.0,388490.0,99176.0,313770.0,125571.0,77819.0,,189884.0,66087.0,45704.0,57484.0,178691.0,30000.0,47964.0,359225.0,150769.0,117534.0,,44533.0,66480.0,54958.0,121888.0,172857.0,31933.0,,166064.0,100000.0,212517.0,72201.0,168098.0,101351.0,158276.0,267355.0,53297.0,15023.0,18078.0,115400.0,125233.0,,95534.0,108150.0,270845.0,83125.0,72024.0,32264.0,59906.0,89179.0,84941.0,66667.0,64102.0,290207.0,49286.0,108562.0,57500.0,101236.0,164150.0,49458.0,227761.0,108621.0,80517.0,37004.0,269312.0,49020.0,111623.0,102068.0,61873.0,,142426.0,126503.0,38125.0,181550.0,128749.0,211741.0,67156.0,234147.0,45652.0,46052.0,144586.0,146093.0,348654.0,214230.0,207760.0,80000.0,72575.0,50684.0,57094.0,99433.0,118123.0,42446.0,134093.0,43406.0,48603.0,103399.0,27000.0,89807.0,89763.0,60175.0,125314.0,57610.0,129537.0,52278.0,25143.0,77972.0,8223.0,98069.0,42741.0,129162.0,213608.0,35122.0,57317.0
2008,,63840.0,122138.0,104555.0,26602.0,192753.0,85101.0,115025.0,26638.0,130984.0,160937.0,77108.0,102663.0,46544.0,133346.0,314218.0,126172.0,72849.0,37984.0,47149.0,42114.0,137723.0,111706.0,117700.0,79266.0,47027.0,220054.0,44276.0,185950.0,179130.0,98329.0,189683.0,152170.0,99938.0,43313.0,345679.0,138607.0,115821.0,26665.0,75448.0,359331.0,104882.0,308085.0,134785.0,118678.0,,216045.0,61637.0,46552.0,64869.0,183142.0,42857.0,46059.0,297560.0,153404.0,114807.0,,41892.0,67211.0,55134.0,93816.0,1001429.0,29711.0,,167918.0,115895.0,265994.0,69506.0,196750.0,116504.0,157952.0,264568.0,53142.0,13357.0,5692.0,104883.0,114915.0,,85477.0,107041.0,338099.0,61548.0,74554.0,30683.0,60493.0,92573.0,88512.0,72626.0,71461.0,299806.0,49133.0,113686.0,45122.0,101284.0,112565.0,45963.0,202357.0,88889.0,82747.0,36309.0,279040.0,43384.0,110000.0,117424.0,60182.0,,141030.0,118956.0,40160.0,174731.0,135055.0,156980.0,67862.0,231410.0,46969.0,46441.0,138520.0,172785.0,311348.0,220589.0,184926.0,85888.0,67500.0,54126.0,57369.0,56714.0,101039.0,42410.0,98021.0,44201.0,60439.0,108300.0,17500.0,90607.0,89464.0,59210.0,145769.0,58741.0,132447.0,52493.0,25750.0,76501.0,7156.0,98825.0,39488.0,141677.0,223856.0,35344.0,57576.0
2009,,63831.0,135511.0,105526.0,25083.0,190288.0,84975.0,106632.0,29030.0,126228.0,147881.0,87452.0,77152.0,45997.0,132284.0,307669.0,159223.0,74082.0,33333.0,48718.0,41667.0,134800.0,94474.0,119149.0,122892.0,45560.0,221858.0,45569.0,182983.0,179234.0,88156.0,193385.0,154113.0,87643.0,44685.0,346977.0,143105.0,117308.0,27809.0,75319.0,354173.0,107206.0,349490.0,153747.0,119212.0,,258554.0,53889.0,46667.0,68528.0,187101.0,41667.0,46020.0,349211.0,153410.0,115984.0,,42033.0,68251.0,55224.0,78551.0,161000.0,29011.0,,164319.0,150000.0,267795.0,66575.0,167133.0,116704.0,151076.0,206021.0,53227.0,33260.0,5942.0,119178.0,117151.0,,86902.0,105397.0,314040.0,77493.0,77414.0,25365.0,59848.0,91825.0,88429.0,73496.0,71677.0,296105.0,49026.0,110646.0,71500.0,101204.0,189483.0,42326.0,221680.0,57471.0,84487.0,35612.0,283621.0,40703.0,122500.0,117603.0,58579.0,,132102.0,141408.0,41332.0,176560.0,124254.0,200988.0,68531.0,234959.0,47826.0,48000.0,165817.0,181773.0,347507.0,228022.0,204581.0,86626.0,50000.0,53321.0,57668.0,58650.0,94430.0,40889.0,106833.0,45113.0,51533.0,108823.0,8451.0,73587.0,87680.0,57242.0,138315.0,59860.0,129235.0,52656.0,32391.0,74257.0,7105.0,99255.0,37850.0,126806.0,233835.0,35467.0,57647.0
2010,,63918.0,113828.0,106535.0,23620.0,197863.0,85363.0,108367.0,32791.0,119491.0,132455.0,89241.0,66826.0,46702.0,138741.0,312623.0,195117.0,73544.0,38462.0,48101.0,43950.0,150250.0,108984.0,119813.0,160247.0,43989.0,230921.0,46453.0,190245.0,154683.0,87381.0,190406.0,156127.0,87099.0,43457.0,306254.0,150126.0,118874.0,27114.0,81864.0,355431.0,102925.0,352824.0,172978.0,117753.0,,224263.0,52715.0,46005.0,69775.0,206956.0,45000.0,46723.0,288707.0,153418.0,115394.0,,52067.0,68869.0,54986.0,107592.0,144286.0,28146.0,,145112.0,100000.0,272838.0,65132.0,190888.0,119638.0,170188.0,403044.0,53319.0,33004.0,6486.0,123934.0,122697.0,,79685.0,116116.0,298351.0,84478.0,79851.0,26190.0,56610.0,96292.0,86615.0,72415.0,73791.0,303529.0,48916.0,113178.0,76893.0,101514.0,103412.0,39325.0,220831.0,31982.0,83909.0,34921.0,271093.0,38078.0,137500.0,120518.0,60732.0,,133505.0,139086.0,42347.0,171413.0,128364.0,185210.0,69188.0,230950.0,51724.0,50813.0,144970.0,190412.0,319738.0,233624.0,169324.0,86966.0,33333.0,54370.0,57019.0,73205.0,80920.0,36693.0,132108.0,45072.0,51533.0,115799.0,41935.0,75392.0,88522.0,46259.0,91273.0,61201.0,122897.0,52849.0,32679.0,74265.0,7313.0,99481.0,38551.0,234499.0,228902.0,35588.0,57179.0
2011,,63736.0,134841.0,107574.0,22210.0,203265.0,85175.0,101913.0,35549.0,120438.0,111601.0,91403.0,55337.0,38354.0,137369.0,318741.0,135451.0,75861.0,40694.0,47799.0,46154.0,151707.0,137279.0,120576.0,208333.0,42301.0,238792.0,46189.0,192987.0,142938.0,89120.0,259084.0,147775.0,82632.0,46326.0,304290.0,143174.0,121619.0,22718.0,81500.0,351909.0,119239.0,359948.0,155431.0,125938.0,,224474.0,50093.0,45900.0,49336.0,214227.0,55000.0,47032.0,315400.0,153484.0,112570.0,,54305.0,71174.0,55463.0,76015.0,158571.0,27053.0,,218665.0,100000.0,277747.0,62673.0,180608.0,128656.0,170469.0,416281.0,53416.0,34234.0,6334.0,140905.0,125332.0,,78892.0,120822.0,325635.0,79458.0,84425.0,20004.0,61562.0,98819.0,85119.0,72131.0,77736.0,296851.0,48803.0,111699.0,75375.0,101281.0,129979.0,39283.0,228147.0,28020.0,84005.0,34234.0,279250.0,35444.0,135611.0,129599.0,60504.0,,132597.0,163484.0,43386.0,177070.0,128861.0,187939.0,69730.0,234455.0,53191.0,53000.0,198886.0,211533.0,283429.0,237507.0,197075.0,87921.0,66667.0,56358.0,59413.0,98625.0,87325.0,37027.0,113192.0,45379.0,52613.0,118975.0,33333.0,75416.0,87979.0,58929.0,135980.0,62105.0,128467.0,53363.0,25703.0,74788.0,7098.0,99867.0,38254.0,183716.0,221625.0,35708.0,57055.0
2012,,63596.0,135470.0,115789.0,20571.0,197179.0,84987.0,110705.0,33781.0,122490.0,148546.0,77588.0,53359.0,29555.0,139835.0,328889.0,78840.0,80724.0,44000.0,48750.0,46154.0,150463.0,136468.0,122585.0,138698.0,33333.0,243178.0,46195.0,189548.0,230241.0,89282.0,223794.0,155363.0,91000.0,53641.0,303834.0,136354.0,123368.0,27134.0,83282.0,311197.0,131920.0,343060.0,161284.0,72344.0,,227193.0,56282.0,45313.0,66290.0,231493.0,66667.0,47262.0,321979.0,153653.0,114747.0,137216.0,58708.0,74658.0,55871.0,136109.0,165714.0,22177.0,,215934.0,150000.0,285532.0,23704.0,178793.0,137358.0,166115.0,346437.0,53535.0,40930.0,5543.0,130153.0,135516.0,76471.0,77494.0,125653.0,347015.0,80499.0,90968.0,19399.0,65570.0,97138.0,85673.0,71847.0,79015.0,305377.0,48276.0,99959.0,72779.0,101059.0,131554.0,49400.0,199130.0,23684.0,84213.0,32353.0,215968.0,28000.0,115645.0,138106.0,60143.0,,,174200.0,47727.0,191114.0,129872.0,237310.0,70880.0,237777.0,54167.0,54000.0,188932.0,205099.0,305405.0,230148.0,184339.0,100000.0,66667.0,59596.0,61190.0,98156.0,89795.0,37648.0,134611.0,46332.0,89296.0,119530.0,34839.0,71403.0,87339.0,60365.0,139266.0,64267.0,122007.0,53333.0,20263.0,72777.0,7147.0,100420.0,34042.0,283474.0,220786.0,35870.0,56667.0
2013,,62466.0,102577.0,109542.0,19486.0,198232.0,84799.0,99921.0,33802.0,124220.0,99634.0,66742.0,64683.0,37812.0,139156.0,337557.0,70421.0,79963.0,44000.0,47799.0,46287.0,151998.0,148538.0,121010.0,173730.0,42181.0,245805.0,45927.0,190596.0,246082.0,88577.0,214736.0,158765.0,92303.0,48672.0,310993.0,134903.0,126381.0,24887.0,80416.0,313325.0,136890.0,289077.0,154379.0,81024.0,,222238.0,49074.0,45817.0,71153.0,232933.0,64615.0,47130.0,317890.0,153659.0,114030.0,137217.0,59002.0,74554.0,56272.0,126183.0,172857.0,24385.0,,223438.0,140000.0,293309.0,58703.0,216483.0,137104.0,164087.0,400240.0,53677.0,37618.0,6809.0,145119.0,133099.0,80000.0,81663.0,130613.0,314807.0,80589.0,92190.0,19332.0,65127.0,104042.0,86204.0,71563.0,86167.0,298389.0,48577.0,91440.0,72803.0,101013.0,131883.0,50848.0,177849.0,23556.0,80698.0,33333.0,286083.0,23117.0,99393.0,137739.0,59927.0,,,131520.0,45395.0,195779.0,127545.0,145093.0,71016.0,239301.0,54959.0,55126.0,184821.0,197862.0,261154.0,236593.0,197465.0,80000.0,69037.0,57662.0,61190.0,97330.0,89781.0,36994.0,166727.0,45883.0,52083.0,119774.0,36333.0,72755.0,86759.0,57818.0,143920.0,64713.0,136683.0,53215.0,19116.0,73944.0,7471.0,100862.0,35843.0,184323.0,212509.0,35936.0,56824.0
2014,,63017.0,121286.0,107749.0,18298.0,198651.0,84611.0,108025.0,33407.0,123738.0,99991.0,66532.0,67674.0,39658.0,140551.0,349829.0,88530.0,80740.0,43166.0,47804.0,46639.0,171711.0,130586.0,123331.0,195330.0,44389.0,245165.0,45970.0,190121.0,236124.0,88620.0,214527.0,152522.0,78133.0,46694.0,328021.0,151792.0,134469.0,45079.0,81210.0,393213.0,143008.0,289931.0,151036.0,97743.0,,237828.0,40703.0,46137.0,70068.0,215113.0,65672.0,47397.0,336008.0,153711.0,114577.0,125037.0,70124.0,71870.0,56668.0,123740.0,172857.0,27848.0,,211898.0,160000.0,300175.0,57849.0,234526.0,146833.0,163851.0,391763.0,53755.0,38646.0,7364.0,153627.0,131611.0,88889.0,51069.0,135703.0,271270.0,78706.0,88909.0,19242.0,63900.0,109389.0,86564.0,71279.0,89083.0,295830.0,48760.0,87993.0,72780.0,101271.0,104958.0,46128.0,180509.0,24390.0,81771.0,32295.0,263338.0,26970.0,114023.0,147544.0,59714.0,,,193684.0,44980.0,156144.0,138140.0,187315.0,71801.0,240728.0,56055.0,57045.0,213361.0,214337.0,262615.0,240317.0,196863.0,80000.0,73556.0,51327.0,62357.0,96504.0,86448.0,36219.0,148074.0,45751.0,51446.0,124215.0,33235.0,70460.0,86948.0,57164.0,144364.0,60819.0,138699.0,53180.0,18532.0,73850.0,7536.0,101677.0,39671.0,365280.0,205860.0,36070.0,57056.0
