,Bhutan,Côte d'Ivoire,Australia,Argentina,Virgin Islands (U.S.),United Kingdom,Kuwait,"Congo, Democratic Republic of",Macau,Swaziland,South Africa,Ecuador,Trinidad and Tobago,Niger,Grenada,India,Japan,Morocco,Tanzania,Yemen,Mongolia,Greece,Guatemala,Peru,Norway,Chile,Serbia,Zimbabwe,Honduras,Zambia,Uganda,Malta,Nigeria,Puerto Rico,Mauritania,Brazil,Papua New Guinea,Gabon,Iraq,Sudan,Liberia,Lithuania,Uzbekistan,Lesotho,Vietnam,Guyana,Estonia,Italy,Uruguay,Nicaragua,South Sudan,Sweden,Myanmar,Germany,Poland,Guinea-Bissau,Tunisia,Iceland,Hong Kong,United States,Togo,Kenya,Finland,El Salvador,Mali,Costa Rica,Kazakhstan,Syria,Senegal,Angola,Slovakia,Libya,Lebanon,Equatorial Guinea,Samoa,Malaysia,Cyprus,Tonga,Portugal,Benin,Oman,Philippines,Brunei Darussalam,Turkmenistan,Bahamas,Central African Republic,Bahrain,Montenegro,Aruba,Faroe Islands,Iran,Spain,Ghana,Botswana,Moldova,Hungary,Mexico,Colombia,Jamaica,Thailand,Croatia,"Palestine, State of",Vanuatu,Tajikistan,Lao People's Democratic Republic,Czech Republic,New Zealand,Timor-Leste,Bosnia and Herzegovina,Austria,Sri Lanka,Somalia,Jordan,Macedonia,Switzerland,Belarus,Panama,Mauritius,Fiji,Afghanistan,Slovenia,Djibouti,New Caledonia,Sierra Leone,Maldives,Nepal,Congo,Haiti,Ireland,Saudi Arabia,Burundi,Mozambique,Saint Vincent and the Grenadines,Cambodia,Ukraine,United Arab Emirates,Romania,Albania,Turkey,Namibia,Qatar,Cuba,Venezuela,Rwanda,Egypt,Chad,China,Guam,Cameroon,"Micronesia, Federated States of",Belgium,Barbados,Bulgaria,Madagascar,Luxembourg,Gambia,Saint Lucia,Denmark,Canada,France,Suriname,Paraguay,Burkina Faso,Armenia,Dominican Republic,South Korea,Belize,Georgia,Solomon Islands,Eritrea,Malawi,Russian Federation,Israel,The Netherlands,Ethiopia,Cape Verde,French Polynesia,Guinea,Saint Kitts and Nevis,Azerbaijan,Kyrgyzstan,Pakistan,Algeria,Latvia,Singapore,Bolivia,Comoros,Bangladesh,Indonesia
0,1960.0,,0.0270268642332249,0.0382552813536317,,0.0418006506136201,,,,0.0841489252245196,0.050202429149797605,,0.10606049210997999,,,0.0193039436708071,,,0.0210109012005809,0.0604810996563574,0.0115199374900848,0.0288896261888963,0.0230325187608235,,,,,,,0.0444212721584984,,,0.0659195781147001,0.0441009346748839,,0.0240902101486417,,0.0363403855340366,0.0324137931034483,,,,,,,0.0958875039749135,0.0146013448607109,,,,,0.026965454954501103,,,,0.0057268722466960395,0.0141763320197361,,,,,0.0114198442803182,,0.12130021225106,0.0310895711789774,,0.0647658510634232,,0.0404813075188176,0.0152080960873797,0.0258928574435131,0.0207013700595553,,0.03833278244360809,0.0145057537358692,0.0444081102356232,0.0334775236233388,,0.0628658933094919,,,,0.0246710311475011,0.0868356934387299,0.0253605931414917,0.10618680430131403,0.0433504665030242,,,,,,0.0304272143078476,0.0152680526518454,,,,0.0464410915413769,0.0261665128655299,0.0648001372504285,,,0.020144226085326098,,0.0358744376339762,,0.0571440675728154,0.0545158250648568,,0.339448179921169,,,0.0574545367418192,,,0.12447543424552301,,0.0780269058295964,0.030378196958931094,0.118167288225892,0.06663227343240441,0.0312375416803646,0.008734099721107409,0.0462702448807553,0.011157026581176,,,,0.07630136587338239,,0.100168147607983,0.00916620651573716,,,,0.0234225040141132,,0.0351016149255244,,0.105688827964359,0.0736057400061712,,0.0667981961790426,0.0326121801927315,,0.0636363636363636,0.0275624681285059,0.07129296165536389,,,0.0491458307520753,,0.0465097584886874,,,,0.0498219860547277,,,0.15774813582484198,0.0133997323593917,,0.0298603131799379,0.0491565930599862,0.0182341998166072,,,,,0.0541119940861209,,,0.0271751655016448,,,,,,,,,0.0335598583586213,0.047593064317912,,,0.113423523695875,,,
1,1961.0,,0.0274031890660592,0.041387395758749904,,0.0401351521906598,,,,0.0866133212701765,0.0580392156862745,,0.10312075746049902,,,0.0224823523745223,,,0.0201795610853921,0.0567762630312751,0.0113685392093249,0.026929220817638603,0.022749721204397003,,,,,,,0.0442448062886019,,,0.06974182766113979,0.0424549190475623,,0.0246756009359711,,0.0369474081754908,0.028977272727272706,,,,,,,0.09306376226279302,0.0180043096303663,,,,,0.0262579964342359,,,,0.0119113573407202,0.0146188670166801,,,,,0.0103727381686441,,0.13428398911446898,0.0399181504372118,,0.0638471214284396,,0.043008188047019,0.0119898923109727,0.027586207983692903,0.0212188624397492,,0.0192449794369409,0.0178265779954945,0.0395963798818591,0.0360524886143806,,0.056022973090909096,0.17368209255533198,,,0.0245189702240667,0.0796844502264377,0.0256554508354128,0.1137483279283,0.0413912952082173,,,,,,0.0324678088640909,0.0165738579409299,,,,0.044034524559871696,0.0254850104101599,0.06975488497350661,,,0.0190358706882714,,0.0315555559762963,,0.0633960559195014,0.0558302884047897,,0.299529854254819,,,0.0622516545984826,,,0.105458136936357,,0.0714747039827772,0.0267477104494252,0.111128048780488,0.0623393037033325,0.0295952435056661,0.00736022072547269,0.0465320380049876,0.0125506095641626,,,,0.07881847213411049,,0.100854603545788,0.00892952245695012,,,,0.0266173219432422,,0.035804682056991,,0.105053358443189,0.072083147297209,,0.0628745050132713,0.0313443140187853,,0.0625806451612903,0.027665570690465,0.0682947201754764,,,0.0460620967014392,,0.0449072370695355,,,,0.0479552224001924,,,0.16415225088573598,0.0124978897665384,,0.0390795752381978,0.0399818645339493,0.0141181216852278,,,,,0.0506233538191396,,,0.0254481309044424,0.044236047575480296,,,,,,,,0.0344455713581831,0.0471784852951423,,,0.11080265200961902,,,
2,1962.0,,0.0265425501996738,0.0456220981909123,,0.039044373563811706,,,,0.10898469627617402,0.0622073578595318,,0.0934413116886917,,,0.021554848275691,,,0.0187217515364123,0.0564220183486239,0.0113578734026796,0.024149448631229097,0.0345285524568393,,,,,,,0.0445647969052224,,,0.07276503187895049,0.0413191445824234,,0.0105610066661673,,0.0384435677214583,0.0257731958762887,,,,,,,0.0914720077914338,0.0194718569749323,,,,,0.0249498746402477,,,,0.013574097135741,0.00905773411905174,,,,,0.0103117785497859,,0.129961404311524,0.0384145042932831,,0.0621629631488411,,0.041926228508859,0.0140755256495637,0.0295081958920413,0.0212379483918704,,0.0151907272765005,0.0222313670785352,0.048052420822715707,0.0342253828493223,,0.0569939698708752,0.16500518015425303,,,0.0253969577561724,0.086618494144968,0.0258755409575001,0.0406125193571122,0.0413582384698107,,,,,,0.033659337221366,0.0184227807217947,,,,0.0432973363185707,0.0218295007769522,0.0667473499184124,,,0.0186520041710641,,0.0367965350199584,,0.0601395535033303,0.0557154734454787,,0.286769242939641,,,0.0622950725665156,,,0.108990643239114,,0.0744877049180328,0.0243865495865461,0.108019323671498,0.0611243865612386,0.0281759999565278,0.00696093615556703,0.0391131104876505,0.0142276444262674,,,,0.0811576432460471,,0.110350381347998,0.00894067096347711,,,,0.036182340577834204,,0.035575461920088106,,0.10152603231597801,0.0692844294058066,,0.062482657146055214,0.0324062563967302,,0.0526849037487335,0.0296648648648649,0.0679386340725807,,,0.0455551197829853,,0.0456180901534569,,,,0.0553350806594471,,,0.155977294228686,0.0124213355748683,0.119497141195419,0.040308108832219705,0.0424971634251451,0.0134771276576628,,,,,0.0500658978583196,,,0.0252098635886674,0.0441252144082333,,,,,,,,0.033336180243898096,0.0499340770810171,,,0.10923593112453099,,,
3,1963.0,,0.0268078243679118,0.0547416119148076,,0.0390464984503246,,,,0.0955403197129695,0.0657738095238095,,0.0943204210439142,,,0.021639763063135403,,,0.0189141938341906,0.0593543653705062,0.0113843390497894,0.0270666328522125,0.0346552300323048,,,,,,,0.0468064358849342,,,0.0763398001952537,0.0437446244201622,,0.0184181002243829,,0.0351557806742687,0.0240343347639485,,,,,,,0.0927452941601509,0.018602812120277,,,,,0.0250628561336022,,,,0.0111587982832618,0.0181474542661017,,,,,0.0102981056840365,,0.12487315503609699,0.035622250849862,,0.0609957123202273,,0.0400264003610332,0.0157809062353749,0.0218045114655597,0.0212485012803128,,0.0634791730452233,0.019633420226250097,0.0467049369371744,0.0358807446539982,,0.0532493782172853,0.153275151050158,,,0.0267330632895555,0.0835170382782569,0.0265084657772743,0.061510197197341,0.0384806586956932,,,,,,0.0321602694432208,0.0184923453291345,,,,0.0434608716676719,0.022316463022773,0.0697259674219202,,,0.0182992590605193,,0.0380392140622838,,0.057455317585393,0.0549017529939724,,0.297008333926918,,,0.0637223974454916,,,0.10743058210490199,,0.0997081712062257,0.0243197986710001,0.110363636363636,0.0611942486568197,0.0277909132954983,0.00686533685812705,0.038001041585476,0.0260355114281704,,,,0.0843825837561852,,0.11275063314169001,0.008957093642342621,,,,0.0355710588546801,,0.0357025465590085,,0.109060736807169,0.0703765863650724,,0.0924966571564271,0.034725644948985904,,0.0486363636363636,0.034750265674814006,0.0682050109651908,,,0.0521714848549467,,0.0462846929359315,,,,0.0590667989792181,,,0.152089719672038,0.0124077743629043,0.097289156626506,0.0418420279197328,0.0405984147577089,0.015447259020027,,,,,0.051805080968652495,,,0.030218561925879,0.0483766233766234,,,,,,,,0.0335093396300662,0.0503113565229591,,,0.0900666736074961,,,
4,1964.0,,0.0286676082862524,0.066163735869948,,0.0391564723295159,,,,0.11725257172299199,0.0649595687331536,,0.0946016126743531,,,0.0241502678104311,,,0.0191849919693708,0.047735442127965495,0.0117548484082531,0.0254756748114017,0.0341033672670321,,,,,,,0.0472210065645514,,,0.07738771243932101,0.044834143095760996,,0.0253171654867877,,0.0357205242971012,0.0232835820895522,,,,,,,0.0912954842587883,0.017344745061452997,,,,0.0585932181205017,0.0256863055867558,,,,0.0099403578528827,0.0120630092764625,,,,,0.0095130155128406,,0.13164539329275002,0.035687386571122005,,0.0626016440907098,,0.0373122161338114,0.0111274296795488,0.0261744966082609,0.0143172756393415,,0.07080733848855959,0.0233653012604236,0.0477281637800472,0.0460262967956667,,0.0513372616450661,0.15350773889636601,,,0.026926352538858996,0.0755839862578465,0.02553170551103,0.0545238212566159,0.0401685661285452,,,,,,0.0350570745087388,0.020195389306489498,,,,0.044215572422412204,0.0246153225165378,0.0697768359751814,,,0.017495088224613903,,0.030656935960892997,,0.0606088000142315,0.054871536274804594,,0.255151869585877,,,0.06925285967846019,,,0.109538998949621,,0.106025179856115,0.024531897047000102,0.121017790649566,0.06248017308704749,0.0327286498335593,0.00663310429280904,0.0386272185441388,0.0269444479475307,,,,0.0853268781038424,,0.109419658243546,0.009200933216681249,,,,0.036676049000473804,,0.0373421414767856,,0.110631925726265,0.071689406119993,,0.0778433514519825,0.0349287430527115,,0.0437702265372168,0.033471245345469594,0.0724350491212556,,,0.0529939853370347,,0.046985581247022096,,,,0.0593739521508727,,,0.154376569504599,0.0118295548533923,0.101030527464766,0.0464165407225805,0.0359165247976589,0.0173805034251725,,,,,0.0529554655870445,,,0.0334770251310157,0.0526045487894351,,,,,,,,0.0361300406932523,0.0540158301628701,,,0.0867763173323562,,,
5,1965.0,,0.028453110171684906,0.0638165894835571,,0.0379056130476123,,,,0.112840921779912,0.06887755102040821,,0.0890946318735325,,,0.0230293137134448,,,0.0196526758750116,0.0527150701647346,0.0117620803824079,0.0259314185562948,0.0507734303912648,,,,,,,0.0540843409023887,0.021688683000512,,0.0823170731707317,0.044734857010138296,,0.0110122311261071,0.0907877169559412,0.019270138278824303,0.0298724954462659,,,,,,,0.0857964651995363,0.0214628571428571,,,,0.060148032723023,0.0258033546001833,,,,0.00995348837209302,0.0132916862270444,0.0388829520583329,,,,0.00861183500109326,,0.133887700958264,0.0345028437242666,,0.0620931711821468,,0.0346636826762831,0.0103764574099485,0.022882252966783898,0.0160292171246163,,0.053156283302179405,0.0235004194985657,0.0365724580565252,0.048333953146149904,,0.0513978228599703,0.141087938077833,,,0.0279983929303089,0.0711918644349112,0.0264162308524716,0.0484370219064117,0.040056930825208295,,,,0.0334422448587354,,0.0313132935859781,0.021339131482055,,,,0.044400454156010905,0.0269107027954529,0.07380077755599279,,,0.0171650088649818,,0.0240131578947368,,0.0669476309272914,0.0545277284354735,,0.25766212862987103,,,0.06476964498644991,,,0.108554572271386,,0.100513698630137,0.0218232298643367,0.12390912369275199,0.0608372776984055,0.032626035574710104,0.006828143021914651,0.035053619302949104,0.032671082615284903,,,,0.0839900692062356,,0.112671960443189,0.00922414952265698,,,,0.0383428394570456,,0.0371892288290064,,0.11291034482758601,0.07173766102170111,,0.08054054054054051,0.037045854293376,,0.0438608458390177,0.0292774910678841,0.07014688940092169,,,0.049936688825577696,,0.0482393149536368,,,0.0551975573075696,0.0617075975788343,,,0.15810481171702803,0.01108468762479,0.0751628098535355,0.0377908151009857,0.0340800718016017,0.0221732736350777,,,,0.0480200388004601,0.0524827075098814,,,0.0363977795101231,0.056003904978848,,,,,,,,0.0349162381792472,0.056953030064755994,,,0.0856638773480663,,,
6,1966.0,,0.0280349667569564,0.0640517600017971,,0.0376527939698256,,,,0.121328890879675,0.0674074074074074,,0.0809963099630996,,,0.0229361029749964,,,0.019608822893561,0.0588172043010753,0.0122090145432329,0.0277446860962974,0.0496147403685092,,,,,,,0.0586962451131921,0.0144015048660731,0.07974794173527551,0.0802168021680217,0.0429484550819825,,0.0348528015194682,0.09004683840749411,0.0216000691886193,0.0286153846153846,,,,,,,0.084208825838531,0.0266646026250856,,,,0.0593959731543624,0.026537151928557004,,,,0.00975609756097561,0.0128164043060117,0.036846149116587804,,,,0.0109320760461896,,0.07771419360038691,0.036699537404157295,,0.0632844357676802,,0.034727617083123496,0.0116426054171411,0.0237683401950761,0.0167002191862921,,0.0691403474039715,0.028538468040492,0.0416810651488972,0.0482452358081908,,0.0482187837351565,0.15534939084161903,,,0.0286438713248247,0.06671128398720401,0.0277056058298763,0.05063976952188429,0.0393287643183973,,,,0.0345288197621226,,0.0318758347788952,0.0224491043901193,,,,0.043355038331488,0.0250362812788601,0.0754163262318285,,,0.016473196294467703,,0.020625,,0.0651033458745114,0.0549043545446454,,0.253898891141052,,,0.0708762886597938,,,0.11064816174105,,0.0913951545530493,0.0271885269173766,0.11893629456458198,0.0593351573013005,0.033906978867702005,0.00672949647905967,0.038334707337180494,0.027142857312925203,,,,0.0880357457342498,,0.11611081862939801,0.009570552147239259,,,,0.0387490955864619,,0.0386433733658693,,0.115149176954732,0.0724608713673712,,0.079304632335204,0.0381057244680236,,0.034255599472990804,0.0282646546720836,0.0733214194536635,,,0.05089258698941001,,0.0489255425298678,,,0.0544410018073845,0.0612357794844316,,,0.15008671069435098,0.0129439367234014,0.0746635798003183,0.0375326475195822,0.0406474759704832,0.0230426078397633,,,,0.0445719713285582,0.0484192634560906,,,0.038074351046235695,0.05691778859925521,,,,,,,,0.0355602502954225,0.055976588283583095,,,0.0826071775953445,,,
7,1967.0,,0.0267496226484556,0.06490572103468,,0.0379907331660299,,,,0.135542936040821,0.0687455705173636,,0.0863014017639387,,,0.0219018601093214,,,0.0191036703038059,0.0589559877175026,0.0123868517529534,0.026954229142261203,0.0611166253101737,,,,,,,0.059070389566962,0.0138269678281065,0.0877113185530922,0.0753873411098824,0.0432821329557446,,0.0256428402925218,0.0879587155963303,0.022138779143479097,0.0277877161598092,0.0561855670103093,,,,,,0.08135971407574359,0.0288000852839499,,,,0.0583927157561362,0.0262489789174584,,,,0.00907801418439716,0.0115379421311238,0.0324071505014071,,,,0.0100896886689763,,0.0746904258532166,0.035456543482676,,0.0578373466606088,,0.0355979163540487,0.0124926603729179,0.0226863662585732,0.018855813284373902,,0.0319223001402111,0.0228043546969323,0.043090452261306506,0.0470965716232516,,0.0437645236250968,0.15660096930533102,,,0.027393171559771102,0.06391742892321431,0.0279617832066279,0.045066186093677005,0.0383132564956308,,,,0.0357368421052632,,0.032526027269862604,0.020434722829467098,,,,0.042098355326432295,0.0284884033794328,0.07382730132911161,,,0.015879365467637598,,0.0189910980919089,,0.0650150069947765,0.05401913197286099,,0.236053326293559,,,0.0732009677419355,0.0272826330297037,,0.111529425085629,,0.0918195718654434,0.0234365277007127,0.11667926429831199,0.0573370432495437,0.0369554383867672,0.00625348344666146,0.03807732226258431,0.0209827354616946,,,0.0352653522112636,0.0849542938596995,,0.114725277954911,0.009678542416154113,,,,0.04056967473893031,,0.039520996594418,,0.117234893016694,0.07470134954422539,,0.09610781437125752,0.0396004836104236,,0.0373670212765958,0.0306592817580847,0.0728530190040895,,,0.0496888116948907,,0.0483085412151414,,,0.0542962507682852,0.0615060207804349,,,0.147120048888798,0.0134050405449032,0.0751412682751816,0.0359037764121572,0.034904728955673994,0.0274380883208416,,,,0.0432045170269895,0.048795854079869895,,,0.0357206742346061,0.0569979571506194,,,,,,,,0.0383731248017245,0.0570728747475588,,,0.0798073212456464,,,
8,1968.0,,0.0267584883681091,0.0599463885796348,,0.04219579769713831,,,,0.133335404469391,0.06721348826611989,,0.0876205787781351,,,0.0199371403769383,,,0.0191253798517047,0.0629955947136564,0.0128538050809586,0.0267976195531506,0.07764306848524209,,,,,,,0.0620284477427335,0.0143454617497432,0.0909837900874636,0.086,0.0424735698845374,,0.0264463204082606,0.08780231335436381,0.0249603730109499,0.0273883626522327,0.0848792884371029,,,,,,0.0814302331657933,0.0327883285864543,,,,0.0505305342303443,0.0266357421629424,,,,0.008761904761904759,0.0126109104199433,0.0301908440738899,,0.072448941455807,,0.00907923595773455,,0.0760706335532108,0.0448237336852958,,0.0586981709840271,,0.0369837839199697,0.0118881648852942,0.023662507797879,0.0214921288241186,,0.0298176893487694,0.0222903252921457,0.0451302010935039,0.0454948659765489,,0.0442101334204143,0.175043851690558,,,0.0267293939874267,0.07097695861384941,0.0285140999078899,0.0473228889614156,0.041536490744332494,,,,0.031786106319586,,0.0336260412806243,0.0231690212865005,,,,0.04314854906935,0.0256635262449529,0.0788544792144789,,,0.0163895528999955,,0.0193029497344192,,0.0686948357042786,0.0562412620383239,,0.256924099672191,,,0.0739435231051187,0.0239300176331984,,0.11065276403582198,,0.0992455418381344,0.0272750843430473,0.109247506799637,0.0573598790577062,0.0379919397864909,0.00622097356802936,0.0385382059800665,0.024110033071763,,,0.028317692643176094,0.08927256583498211,,0.113983990346436,0.010026525198939002,,,,0.0363934975699682,,0.0411798979624839,,0.113384113166485,0.0734764859382738,,0.09766799789629688,0.0490857569387232,,0.0411764705882353,0.0319582334816844,0.07890832595217011,,,0.0465587044534413,,0.049013881174705,,,0.0524520626235875,0.0570771661916884,,,0.149041617171524,0.0121925898680018,0.0448159119763013,0.036411123437500005,0.03788266154396711,0.0284112293667841,,,,0.046756755688093496,0.0474762665664066,,,0.035150574355790096,0.0589335044013148,,,,,,,,0.037620272338372604,0.061308445224188,,,0.0832883482099068,,,
9,1969.0,,0.025261968044481102,0.0623465952829698,,0.042555612002484,,,,0.136010343958108,0.0651528013582343,,0.08896957269641381,,,0.0198113211700256,,,0.0195361172444192,0.0630699774266366,0.0129759129979285,0.0301440806185195,0.0800475356517388,,,,,,,0.0588473009844835,0.0172323107981504,0.0914845908607864,0.07533753375337529,0.04178338437101899,,0.023841059602648998,0.0924165824064712,0.020605302707611697,0.0255280627640314,0.0865,,,,,,0.084629134512644,0.0330726176159431,,,,0.052822432650664296,0.0288136286937171,,,,0.00833333333333333,0.0131741168938292,0.031723067151275604,,0.0731327600257434,,0.00782869499927117,,0.0826232032854209,0.0489793922466953,,0.0576173562446002,,0.0342867623823634,0.0127974266330598,0.0217532896713333,0.0223496083648567,,0.027410841101578102,0.025830694906107,0.0445916294189354,0.044015776808766095,,0.0430098332620778,0.181113340536091,,,0.0271472143795091,0.0843625011026343,0.0303906037756984,0.0518595349042921,0.0449820990066287,,,,0.0348050797401063,,0.0309056620313361,0.0244614859064338,,,,0.045881459153623294,0.026821136152612498,0.078468157150235,,,0.0167989717722044,,0.0175059953297793,,0.0638315911821298,0.0600482109164962,,0.27383779313603895,,,0.06493312236061201,0.0225295458285531,,0.109774251395521,,0.103389830508475,0.027599368741150498,0.11587063611051598,0.0579455106144874,0.0390781431643127,0.00545306288859444,0.037209805725418,0.0250788642331499,,,0.0302158556195448,0.0964912899323802,,0.117290003641185,0.0100402000196098,,,,0.0325025709273486,,0.042388380800003095,,0.11468110709988,0.0719131933498171,,0.108706324604099,0.0497398062739261,,0.04007996001999,0.0311052386133997,0.0802155736879218,,,0.0418713310171319,,0.0527252596626323,,,0.048980369735086696,0.0515661388077806,,,0.152254248582133,0.0110455716460214,0.0563347358578775,0.0396409236074627,0.03880053507793869,0.033201724950064404,,,,0.0462425649164644,0.0454697146671116,,,0.0352337667735669,0.06481107875297801,,,,,,,,0.0361223008144778,0.0594769533096926,,,0.0846004367980032,,,
