,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Trinidad and Tobago,Belarus,Afghanistan,Switzerland,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Western Sahara,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Qatar,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1971,112761008.0,1212100.0,900.0,9376.0,280.0,1580733.0,102990.0,1141.0,1791.0,445100.0,119.0,385290.0,312203.0,17674109.0,,350854.0,35.0,18114448.0,1115010.0,7436300.0,570.0,215028.0,333638.0,4353.0,3000.0,,414800.0,502217.0,649000.0,428283.0,310.0,,1633500.0,,487000.0,1183300.0,3135042.0,104000.0,1934659.0,5043125.0,1870.0,6925656.0,87327.0,956300.0,1526409.0,156857.0,,188410.0,,1460112.0,795650.0,109.0,,135.0,1120725.0,1736508.0,2009823.0,221062.0,94500.0,9531242.0,7571500.0,12300.0,,446885.0,10.0,0.0,1974200.0,,968330.0,2257.0,1756753.0,60145.0,1202300.0,2952400.0,,137585.0,2800.0,4687.0,,3400000.0,173480.0,,442.0,,,,1170700.0,1420.0,268800.0,704175.0,,500.0,7360800.0,5088705.0,,11904225.0,11689197.0,158700.0,9473889.0,8123480.0,13357.0,,89700.0,0.0,680770.0,1216205.0,215194.0,1095606.0,40279.0,690000.0,2956190.0,4653.0,1514000.0,,,475.0,133000.0,535.0,612063.0,10951020.0,8452100.0,1045708.0,35.0,6670300.0,,13683.0,740922.0,9544110.0,2058060.0,926372.0,11736500.0,10500.0,865290.0,63782293.0,96197008.0,99673104.0,68000.0,992652.0,349841.0,754153.0,274100.0,316737.0,6167400.0,,267823.0,5796990.0,1473575.0,71851.0,154613.0,,,,1118734.0,50.0,5515115.0,386391.0,1331000.0,,96997311.0,1988087.0,,2928797.0,4684325.0,296864.0,378400.0,730278.0,1633701.0,,5900.0,969719.0,3092500.0,92.0,17800.0,1927747.0,12321590.0,160400.0,3814169.0,,347555.0,3200.0,4928200.0,600.0,13292700.0,463110.0,135.0,2734.0,9677067.0,384775.0,5.0,268830.0,2675012.0,732973.0,10.0,711200.0,,2222151.0,,,162000.0
1972,114276000.0,1228000.0,950.0,9295.0,275.0,1721646.0,81867.0,395.0,1454.0,645670.0,134.0,290500.0,331220.0,17468377.0,,346430.0,40.0,17843070.0,1106940.0,7495900.0,520.0,236039.0,336540.0,4049.0,3000.0,,412300.0,506973.0,658000.0,153949.0,325.0,,1565942.0,,491000.0,1187700.0,3234904.0,96800.0,2039861.0,4992774.0,1870.0,7394000.0,82800.0,834400.0,1524870.0,153111.0,,188298.0,,1453278.0,784534.0,124.0,,135.0,1130745.0,1796602.0,1973188.0,275546.0,94800.0,9857487.0,7633527.0,12500.0,,488973.0,10.0,0.0,1455200.0,,982070.0,2095.0,1776923.0,62528.0,1262400.0,3517530.0,,145940.0,2800.0,5337.0,,3923100.0,181000.0,,513.0,,,,1360000.0,1420.0,243000.0,536879.0,,500.0,7497800.0,4852280.0,,11791136.0,11555097.0,170900.0,9190065.0,7764720.0,14424.0,,91600.0,0.0,679790.0,1370810.0,83818.0,1040762.0,37549.0,774000.0,2783273.0,3803.0,1523000.0,,,480.0,143500.0,555.0,626234.0,10057690.0,8484800.0,1005090.0,40.0,6429500.0,,12574.0,773059.0,9710900.0,2053860.0,939813.0,8869500.0,13084.0,839220.0,58369291.0,96529000.0,98043804.0,69500.0,948409.0,331160.0,758295.0,297657.0,278192.0,6238400.0,,271840.0,5549730.0,2703420.0,74080.0,151723.0,,,,1034919.0,50.0,5335821.0,372110.0,1250900.0,,97317337.0,1908554.0,,2969966.0,4610100.0,285188.0,370600.0,538106.0,1652197.0,,4500.0,975268.0,2935910.0,32.0,17500.0,1894562.0,11702050.0,162400.0,3804376.0,,275059.0,3300.0,5135500.0,760.0,13043800.0,451760.0,142.0,2473.0,9510017.0,392170.0,10.0,209160.0,2752489.0,682632.0,10.0,711200.0,,2202120.0,,,170000.0
1973,119953008.0,1247500.0,1000.0,8454.0,350.0,1872408.0,94625.0,394.0,1057.0,387050.0,134.0,325030.0,339400.0,16803961.0,,329609.0,49.0,18757283.0,1115860.0,7298300.0,450.0,211887.0,354162.0,3575.0,3000.0,,419600.0,491124.0,718000.0,200715.0,340.0,,1519700.0,,429000.0,1321600.0,3255330.0,95700.0,2470303.0,4782464.0,1245.0,7462000.0,78500.0,884700.0,1530306.0,160536.0,,194685.0,,1319749.0,769900.0,124.0,,140.0,1160770.0,1741245.0,2092083.0,437084.0,133961.0,10094822.0,7662538.0,12700.0,,500470.0,10.0,0.0,873600.0,,784560.0,1850.0,1761836.0,61136.0,1310300.0,3232850.0,,132440.0,2940.0,5220.0,,3337000.0,178550.0,,414.0,,,,1367100.0,1450.0,232236.0,559556.0,,500.0,6419660.0,5201762.0,,13103494.0,12891607.0,172900.0,9602198.0,8878000.0,13042.0,,93700.0,0.0,680000.0,1225000.0,125250.0,1099346.0,45134.0,1030000.0,2480375.0,3144.0,1558000.0,,,460.0,151810.0,580.0,494759.0,11836770.0,8246800.0,912800.0,14.0,5282000.0,,11365.0,758106.0,9768200.0,1985956.0,961069.0,12504500.0,18000.0,816505.0,64531443.0,96185008.0,103788908.0,76000.0,998927.0,292920.0,570273.0,331460.0,255700.0,5792500.0,,279861.0,6257620.0,1702530.0,82959.0,158398.0,,,,1203764.0,60.0,5278781.0,351351.0,1249800.0,,96958052.0,1904280.0,,3593284.0,4704200.0,132827.0,373700.0,770491.0,1346668.0,,5150.0,982257.0,2833610.0,805.0,20900.0,1880046.0,11688950.0,168400.0,3756082.0,,272257.0,3900.0,5270000.0,760.0,12687975.0,456646.0,140.0,2522.0,9898325.0,400615.0,9.0,137315.0,2760962.0,734307.0,10.0,729700.0,,2098266.0,,,182000.0
1974,121361000.0,1306300.0,1000.0,9207.0,350.0,1879861.0,116977.0,394.0,1097.0,395070.0,134.0,266655.0,334040.0,18023969.0,,350000.0,50.0,17874547.0,1194450.0,7518800.0,554.0,191024.0,343757.0,6526.0,7000.0,,419500.0,467671.0,721000.0,411165.0,350.0,,1566300.0,,390000.0,1449400.0,3259091.0,101332.0,2319546.0,4797866.0,1180.0,7633000.0,55800.0,930000.0,1548414.0,162141.0,,204573.0,,1348627.0,831919.0,124.0,,140.0,1178920.0,1800000.0,2124453.0,469483.0,127847.0,10012328.0,7743113.0,13100.0,,473845.0,10.0,0.0,615000.0,,879200.0,2018.0,1732993.0,65261.0,1272260.0,2973050.0,,149840.0,2970.0,7441.0,,3342000.0,179739.0,,853.0,,,,1362300.0,1500.0,264993.0,609661.0,,500.0,7239600.0,5226312.0,,11936018.0,11744994.0,187700.0,9525590.0,8590640.0,15475.0,,95800.0,0.0,701800.0,1277501.0,160270.0,1098298.0,44473.0,1030000.0,2802665.0,1906.0,1592000.0,,,420.0,201692.0,595.0,495507.0,11175470.0,8088100.0,919800.0,18.0,5351000.0,,12118.0,749400.0,9827100.0,2031202.0,988829.0,10325000.0,26099.0,807755.0,68262068.0,96848008.0,99388716.0,93000.0,975229.0,260522.0,655675.0,295086.0,291267.0,5903100.0,,290986.0,6651940.0,2195900.0,80018.0,146930.0,,,,1295224.0,65.0,5270970.0,347988.0,1286300.0,,97681833.0,2225750.0,,3693036.0,4572000.0,311469.0,393500.0,850469.0,1703445.0,,5600.0,986019.0,2932850.0,833.0,24000.0,2000390.0,11538000.0,170400.0,3752402.0,,346853.0,3900.0,5361920.0,765.0,13187320.0,477335.0,140.0,3363.0,9058706.0,410350.0,4.0,167510.0,2718016.0,875379.0,10.0,784000.0,,2075355.0,,,201000.0
1975,122250016.0,1310900.0,1100.0,10395.0,350.0,1881305.0,137035.0,599.0,2027.0,511100.0,134.0,273280.0,328500.0,19309530.0,,395500.0,50.0,18081682.0,1194250.0,7195800.0,500.0,204243.0,407429.0,7400.0,9000.0,,433100.0,442933.0,721000.0,345154.0,360.0,,1549300.0,,378000.0,1483872.0,3132683.0,118506.0,2786752.0,4718761.0,1160.0,8021000.0,53900.0,804900.0,1529855.0,57058.0,,204120.0,,1408953.0,852955.0,124.0,,150.0,1190505.0,2032000.0,2152188.0,571905.0,149387.0,10549360.0,7805553.0,13300.0,,403870.0,10.0,0.0,955000.0,,969970.0,2167.0,1719594.0,66000.0,1160300.0,3171240.0,,143000.0,3100.0,9264.0,,3404000.0,177804.0,,764.0,,,,1364500.0,1500.0,278563.0,665145.0,,150.0,7115150.0,5390616.0,,12769228.0,12564985.0,189690.0,9435332.0,9737720.0,15782.0,,97450.0,0.0,698000.0,1232834.0,150270.0,1261749.0,47646.0,948000.0,2513600.0,1975.0,1616000.0,,,388.0,177461.0,604.0,542225.0,10939970.0,7864106.0,1020981.0,32.0,4464500.0,,14509.0,761513.0,9666100.0,2052241.0,1015151.0,8632000.0,31883.0,806258.0,72020441.0,97239491.0,101366908.0,122000.0,1042516.0,244365.0,651477.0,261503.0,219636.0,6239764.0,,299491.0,6871710.0,2020209.0,71254.0,162468.0,,,,1114837.0,70.0,5124766.0,338972.0,1294800.0,,98094421.0,2247300.0,,4125081.0,4199900.0,173126.0,403500.0,838851.0,1614969.0,,5550.0,987058.0,2970510.0,2326.0,30000.0,2043762.0,11780050.0,177400.0,3655432.0,,298130.0,3900.0,5123000.0,765.0,13606050.0,519250.0,140.0,3636.0,9527778.0,420500.0,14.0,118566.0,2714611.0,691085.0,10.0,1020700.0,,2246457.0,,,191000.0
1976,122679000.0,1360200.0,1200.0,9456.0,400.0,2044704.0,99685.0,1297.0,1724.0,614300.0,134.0,281600.0,350500.0,21558886.0,,372897.0,50.0,19646229.0,1277850.0,7230878.0,540.0,229801.0,460005.0,7090.0,11000.0,,444400.0,459560.0,726000.0,428044.0,330.0,,1538400.0,,360000.0,1742900.0,3078339.0,152460.0,2840392.0,4722302.0,920.0,7523870.0,46600.0,843400.0,1585361.0,62435.0,,213264.0,,1504934.0,836526.0,124.0,,150.0,1179514.0,2368000.0,2183815.0,719036.0,158912.0,10123512.0,7816354.0,14000.0,,383638.0,10.0,0.0,1055000.0,,969130.0,2202.0,1787311.0,57600.0,1165440.0,3349880.0,,140410.0,2450.0,8598.0,,3394000.0,175600.0,,736.0,,,,1469000.0,1600.0,316434.0,483027.0,,100.0,7382900.0,5280047.0,,13197780.0,12967979.0,205500.0,9764570.0,9422400.0,16857.0,,99800.0,0.0,553664.0,1268036.0,191470.0,1264416.0,48494.0,950000.0,3185100.0,1829.0,1618000.0,,,335.0,182500.0,612.0,564825.0,10463810.0,7768569.0,1155128.0,28.0,4426300.0,,14012.0,749156.0,9512100.0,2033637.0,1037000.0,9874000.0,32180.0,846300.0,73082438.0,97788749.0,101465120.0,140000.0,964175.0,240089.0,727213.0,240040.0,186945.0,6350600.0,,297885.0,6890000.0,2165110.0,72110.0,164370.0,,,,1033300.0,130.0,5145201.0,349855.0,1380994.0,,98627104.0,1994000.0,,4331650.0,4811900.0,191425.0,429800.0,884290.0,1668311.0,,5650.0,1024869.0,2977950.0,176.0,35000.0,2077889.0,13051770.0,178400.0,3685000.0,,303762.0,3200.0,5633900.0,765.0,13547370.0,516695.0,140.0,3680.0,9525942.0,431140.0,15.0,80337.0,2633096.0,720940.0,10.0,1041150.0,,2269586.0,,,200000.0
1977,125150000.0,1192300.0,1200.0,9572.0,750.0,2048900.0,139000.0,1940.0,2850.0,616800.0,134.0,306000.0,357000.0,21283876.0,,389466.0,50.0,18641159.0,1187825.0,7245747.0,630.0,218485.0,559630.0,4893.0,4000.0,,482400.0,446311.0,713000.0,391414.0,330.0,,1506100.0,,402232.0,1745900.0,3004019.0,152851.0,2632432.0,4553611.0,920.0,7182000.0,47900.0,768000.0,1598264.0,61773.0,,226108.0,,1078998.0,821009.0,124.0,,150.0,1291359.0,2623500.0,2203319.0,386140.0,143006.0,10278378.0,7800601.0,14600.0,,432443.0,10.0,0.0,1062000.0,,928550.0,1954.0,1821271.0,54100.0,1175200.0,2780260.0,,137950.0,2100.0,8457.0,,3388000.0,172310.0,,578.0,,,,1235100.0,1700.0,357038.0,819470.0,,50.0,7022050.0,5253080.0,,14817623.0,14599138.0,192760.0,10280049.0,9883153.0,16106.0,,101700.0,12.0,585700.0,1153785.0,177300.0,995783.0,49810.0,955000.0,3495400.0,733.0,1635000.0,,,246.0,178000.0,621.0,461054.0,10926080.0,8001739.0,1183800.0,18.0,4230000.0,,15808.0,733625.0,9704305.0,1840488.0,1055000.0,7460000.0,31900.0,848608.0,72223053.0,96433874.0,103723620.0,134000.0,981715.0,235132.0,737365.0,228760.0,166497.0,6308075.0,,302227.0,6775860.0,1501322.0,57209.0,167100.0,,,,1066813.0,171.0,4504694.0,372500.0,1262676.0,,97255616.0,2098896.0,,4510817.0,4963300.0,172963.0,440400.0,686104.0,1388492.0,,6000.0,1026231.0,2949640.0,104.0,41000.0,1899889.0,10542300.0,186400.0,3706043.0,,280140.0,2600.0,5871600.0,765.0,13574950.0,536940.0,140.0,2833.0,10097560.0,447060.0,13.0,70240.0,2681081.0,849810.0,10.0,1073820.0,,2240961.0,,,206000.0
1978,123407000.0,1232700.0,1200.0,9224.0,820.0,1971500.0,116700.0,2663.0,3195.0,582100.0,134.0,356800.0,356000.0,19860058.0,,414995.0,50.0,18477650.0,1429165.0,7513302.0,730.0,205402.0,556784.0,6044.0,3000.0,,565200.0,446037.0,712000.0,404923.0,330.0,,1543800.0,,465843.0,1125275.0,3000942.0,154449.0,2665306.0,4415206.0,910.0,7058200.0,57700.0,645000.0,1551823.0,50088.0,,240745.0,,1257060.0,797155.0,124.0,,150.0,1257275.0,2752000.0,2232940.0,687232.0,136437.0,10371255.0,7878846.0,15500.0,,563890.0,10.0,0.0,1065000.0,,855960.0,1983.0,1845072.0,55300.0,1237200.0,2624990.0,,124770.0,2450.0,5929.0,,3392000.0,173410.0,,536.0,,,,1436700.0,2000.0,342609.0,767044.0,,,6798620.0,5404444.0,,15247905.0,15042503.0,167710.0,10330327.0,10405794.0,13961.0,,104000.0,165.0,606750.0,970400.0,127300.0,855500.0,55340.0,960000.0,3562995.0,186.0,1638000.0,,,527.0,156056.0,630.0,330304.0,11953780.0,7852631.0,1243000.0,20.0,4454800.0,,16809.0,593800.0,9816421.0,1860028.0,1057500.0,6554000.0,29500.0,758571.0,67303432.0,96648324.0,104340004.0,117000.0,1060681.0,234679.0,698389.0,228733.0,205573.0,6317548.0,,306083.0,6830430.0,2304070.0,57209.0,163700.0,,,,1208722.0,181.0,5138256.0,387839.0,1277200.0,,97445665.0,2029709.0,,4529297.0,4747800.0,188057.0,455400.0,622719.0,1540200.0,,6580.0,1053361.0,2795168.0,34.0,50000.0,2043952.0,11425900.0,187400.0,3816928.0,,306670.0,2600.0,5855000.0,765.0,13352750.0,519405.0,140.0,2410.0,9850363.0,462940.0,44.0,120140.0,2640946.0,901205.0,10.0,1123650.0,,2141680.0,,,194000.0
1979,121205700.0,1235500.0,1200.0,9871.0,1250.0,1853700.0,91316.0,2997.0,1635.0,616600.0,136.0,383200.0,365800.0,20861400.0,,433861.0,50.0,17688300.0,1373100.0,7278067.0,606.0,207913.0,424347.0,4685.0,14000.0,,583400.0,444496.0,709000.0,437890.0,300.0,,1576490.0,,444450.0,1275434.0,2929285.0,149753.0,2619295.0,4359333.0,880.0,7040321.0,40100.0,924000.0,1516953.0,46743.0,,234282.0,,1154437.0,760588.0,126.0,,155.0,1281582.0,2767000.0,2191730.0,607010.0,142185.0,10507816.0,7723359.0,17000.0,,539828.0,10.0,0.0,849000.0,,883810.0,2304.0,1850217.0,53200.0,1246400.0,2886660.0,,121390.0,2500.0,6233.0,,3183500.0,172300.0,,475.0,,,,1640800.0,2000.0,310000.0,847865.0,,,6959520.0,4871890.0,,15665741.0,15457828.0,172310.0,10585100.0,10244661.0,12909.0,,107450.0,350.0,717490.0,612200.0,73700.0,903700.0,59013.0,998545.0,3674620.0,66.0,1635000.0,,,918.0,187340.0,630.0,396097.0,11397185.0,7871605.0,1118000.0,50.0,4631000.0,,16621.0,745000.0,9802300.0,1771719.0,1087400.0,6113000.0,29000.0,786296.0,68371362.0,95472504.0,103473312.0,127000.0,1066582.0,237843.0,630960.0,224478.0,200825.0,6320028.0,,310432.0,6851880.0,1928900.0,75732.0,194000.0,,,,1076913.0,220.0,5129977.0,400942.0,787000.0,,96233158.0,2035662.0,,3650781.0,4421500.0,143583.0,430400.0,622343.0,1325811.0,,6800.0,1067918.0,2793552.0,50.0,57000.0,2034056.0,11131900.0,191400.0,3872808.0,,253552.0,2302.0,5859500.0,765.0,13696200.0,526295.0,150.0,2121.0,7791365.0,484300.0,72.0,122370.0,2592197.0,836292.0,10.0,1166800.0,,2186389.0,,,201000.0
1980,121778400.0,1170900.0,1250.0,9813.0,450.0,1796750.0,95974.0,3869.0,1526.0,575200.0,138.0,465000.0,372500.0,21080553.0,,427881.0,0.0,19318900.0,1335650.0,7526907.0,500.0,191767.0,420711.0,3799.0,16000.0,,554700.0,430392.0,704000.0,453072.0,300.0,,1606400.0,,413000.0,1332975.0,2914867.0,150747.0,2734701.0,4311625.0,805.0,8044580.0,52900.0,939000.0,1508788.0,49097.0,,224918.0,,1104313.0,683987.0,128.0,,160.0,1330635.0,2901800.0,2247630.0,555230.0,118847.0,10817980.0,7737979.0,17200.0,,481650.0,10.0,0.0,1541000.0,,852020.0,2406.0,1816317.0,26050.0,1054000.0,3181380.0,,130970.0,2400.0,3974.0,,3018500.0,170665.0,,363.0,,,,1307200.0,2300.0,306200.0,808402.0,,,6631630.0,5261398.0,,15778944.0,15587177.0,158410.0,10584500.0,10785702.0,13800.0,,110950.0,376.0,760360.0,627910.0,193500.0,851000.0,65139.0,1113000.0,3880373.0,33.0,1611000.0,,,1671.0,191665.0,630.0,414747.0,11740005.0,7846509.0,1048000.0,17.0,5079000.0,,18129.0,723800.0,9893542.0,1646125.0,1113100.0,7165000.0,13855.0,639839.0,71550444.0,94370308.0,104067000.0,133000.0,1031730.0,224137.0,746640.0,225354.0,202642.0,6468635.0,,315767.0,6707820.0,2290625.0,75733.0,203668.0,,,,1234834.0,244.0,5110637.0,444000.0,723000.0,,95054328.0,1839110.0,,4290453.0,4428550.0,184623.0,440500.0,551803.0,1679063.0,,7100.0,1068780.0,2723782.0,20.0,63000.0,1978165.0,9952900.0,195600.0,3938550.0,,242806.0,2718.0,5989800.0,800.0,13163000.0,560535.0,160.0,1991.0,9535719.0,506155.0,69.0,111847.0,2559767.0,867782.0,10.0,927200.0,,2064114.0,,,197000.0
1981,119837108.0,1164900.0,1250.0,8919.0,510.0,1427630.0,88770.0,4029.0,2271.0,723200.0,139.0,399530.0,361600.0,19893608.0,,405455.0,0.0,21676900.0,1375115.0,7367284.0,450.0,180679.0,418308.0,3851.0,7000.0,,539600.0,403244.0,700500.0,274344.0,330.0,,1618400.0,,391000.0,1428593.0,2790159.0,146215.0,2676133.0,4260390.0,673.0,9099999.0,67700.0,843000.0,1488238.0,49151.0,,259000.0,,1037193.0,709135.0,129.0,,165.0,1315757.0,2834200.0,2312590.0,450280.0,147655.0,11143697.0,7614540.0,17300.0,,553152.0,10.0,0.0,1402000.0,,723930.0,2381.0,1787302.0,23445.0,1165560.0,2836390.0,,133470.0,2450.0,2021.0,,2909000.0,174510.0,,463.0,,,,1298800.0,2300.0,305923.0,785243.0,2.0,,6717500.0,5267061.0,,17093345.0,16912666.0,166876.0,10910000.0,10845041.0,15432.0,,112300.0,375.0,775990.0,544245.0,196900.0,841386.0,71028.0,1120500.0,4061300.0,20.0,1630000.0,,,1191.0,203789.0,630.0,444800.0,12336878.0,7906447.0,556000.0,25.0,4711820.0,,17660.0,718000.0,9714700.0,1648832.0,1144000.0,4864500.0,13700.0,770429.0,77733138.0,91944016.0,105508300.0,166000.0,964842.0,213336.0,769250.0,222400.0,206760.0,6232071.0,,306351.0,6811530.0,2256525.0,58822.0,210102.0,,,,1336682.0,259.0,5006438.0,429000.0,746000.0,,92653171.0,2202721.0,,5400934.0,4391000.0,146944.0,431500.0,667965.0,1895556.0,,7200.0,1050430.0,2654960.0,133.0,59000.0,2009210.0,12377000.0,196700.0,3979000.0,,302920.0,1135.0,6036500.0,800.0,13638000.0,589060.0,170.0,1828.0,10742116.0,518535.0,135.0,141779.0,2560856.0,889293.0,10.0,943100.0,,2080033.0,,,210000.0
1982,117860000.0,1169500.0,1250.0,10074.0,445.0,1501439.0,97691.0,3191.0,2677.0,758500.0,139.0,354900.0,357400.0,21903982.0,,368889.0,0.0,21480700.0,1482110.0,7452404.0,470.0,194344.0,347787.0,2951.0,10000.0,,528100.0,398492.0,699000.0,261949.0,330.0,,1618255.0,,376000.0,1632724.0,2881298.0,131252.0,2882717.0,4337122.0,670.0,8540938.0,75800.0,822000.0,1509809.0,51560.0,,263465.0,,1071141.0,705613.0,129.0,,170.0,1307950.0,2103220.0,2331630.0,380480.0,146757.0,11181582.0,7583943.0,17200.0,,542482.0,11.0,0.0,1676000.0,,656950.0,2850.0,1767772.0,24280.0,1268200.0,2569300.0,,122010.0,2450.0,2083.0,,2799500.0,175930.0,,545.0,,,,1183100.0,2300.0,376040.0,753539.0,2.0,,7087000.0,4964269.0,,16395949.0,16201605.0,176840.0,11040200.0,10491858.0,14342.0,,115017.0,890.0,768362.0,507570.0,67100.0,897051.0,72706.0,1270000.0,4257175.0,13.0,1588000.0,,,1251.0,214920.0,635.0,418234.0,11049754.0,8094248.0,581344.0,33.0,4629430.0,,18443.0,690000.0,9719100.0,1584654.0,1176800.0,5186000.0,13100.0,808350.0,76214787.0,90301916.0,101083696.0,233000.0,1079632.0,204629.0,746540.0,228700.0,188220.0,6022783.0,,320448.0,6403110.0,2355875.0,62007.0,205500.0,,,,1142154.0,364.0,5115001.0,412500.0,835000.0,,91007542.0,2129170.0,,4759713.0,4287300.0,150962.0,433500.0,523037.0,1937085.0,,7600.0,1051744.0,2637374.0,77.0,62500.0,2027218.0,14052800.0,202800.0,4030000.0,,287727.0,1135.0,6093100.0,800.0,13421685.0,558838.0,180.0,1596.0,8385699.0,531460.0,165.0,136590.0,2548888.0,795759.0,10.0,984700.0,,2134550.0,,,210000.0
1983,114704116.0,1219000.0,1250.0,9731.0,965.0,1619035.0,76616.0,2567.0,1884.0,558700.0,131.0,389400.0,350300.0,18083861.0,,364687.0,0.0,21521900.0,1344190.0,7432467.0,414.0,192447.0,382421.0,3690.0,7000.0,,585800.0,404149.0,695400.0,316424.0,400.0,,1571900.0,,410000.0,1762950.0,2907483.0,146607.0,2879931.0,4390840.0,650.0,8529696.0,54500.0,835000.0,1479999.0,51345.0,,268100.0,,1062745.0,695712.0,128.0,,180.0,1318715.0,2209160.0,2470000.0,551730.0,155087.0,10423553.0,7582053.0,16000.0,,585376.0,11.0,0.0,1661000.0,,635460.0,2932.0,1697885.0,24105.0,1225333.0,2227560.0,,134030.0,2780.0,2021.0,,2649000.0,177400.0,,441.0,,,,1631400.0,2400.0,298000.0,672173.0,2.0,,6950000.0,5226360.0,,19065499.0,18873052.0,188950.0,11401300.0,11431549.0,12718.0,,120150.0,900.0,724141.0,595308.0,63200.0,894871.0,73465.0,1274000.0,4284205.0,9.0,1592000.0,,,1162.0,152200.0,600.0,358299.0,12164696.0,8105538.0,860635.0,38.0,5029230.0,,16594.0,680000.0,9373400.0,1626971.0,1212300.0,5785000.0,16600.0,775425.0,58729146.0,92104816.0,106613208.0,208300.0,992687.0,206110.0,663268.0,227100.0,181070.0,6052926.0,,321524.0,6414370.0,2478675.0,46126.0,207500.0,,,,912518.0,273.0,5127063.0,395300.0,865000.0,,92800537.0,2173976.0,,5109180.0,4712100.0,155807.0,413500.0,577940.0,1896567.0,,8400.0,1067296.0,2652555.0,35.0,65000.0,2013325.0,13599000.0,210000.0,3962000.0,,255001.0,1135.0,5990000.0,800.0,13322299.0,476083.0,185.0,1694.0,10387630.0,548955.0,256.0,102610.0,2525630.0,824826.0,3.0,1043500.0,,2133798.0,,,235710.0
